job_id,start_time,phase,duration_sec,arrival_time_scaled,cpu_percent,estimated_temp_raw,estimated_temp_smoothed,memory_requested_MB,action_id,action_name,deadline_sec,elapsed_sec,sla_violation,migration_cost,reward
104,12:37:47,baseline,20.000000,15.000000,0.000000,40.000000,40.166839,4096.000000,-1,fifo,24.000000,0.015081,0,0.000000,-4.016684
241,12:37:47,baseline,58.000000,15.100000,0.000000,40.000000,40.133471,256.000000,-1,fifo,69.600000,0.013894,0,0.000000,-4.013347
206,12:37:48,baseline,29.000000,15.100000,0.000000,40.000000,40.106777,4096.000000,-1,fifo,34.800000,0.013879,0,0.000000,-4.010678
69,12:37:48,baseline,28.000000,15.200000,0.000000,40.000000,40.085421,512.000000,-1,fifo,33.600000,0.013856,0,0.000000,-4.008542
457,12:37:48,baseline,44.000000,15.200000,0.000000,40.000000,40.068337,2048.000000,-1,fifo,52.800000,0.013900,0,0.000000,-4.006834
269,12:37:48,baseline,11.000000,15.200000,0.000000,40.000000,40.054670,1024.000000,-1,fifo,13.200000,0.013883,0,0.000000,-4.005467
264,12:37:48,baseline,43.000000,15.200000,5.000000,42.500000,40.543736,256.000000,-1,fifo,51.600000,0.013868,0,0.000000,-4.054374
259,12:37:48,baseline,17.000000,15.200000,0.000000,40.000000,40.434989,4096.000000,-1,fifo,20.400000,0.013884,0,0.000000,-4.043499
491,12:37:48,baseline,55.000000,15.300000,0.000000,40.000000,40.347991,4096.000000,-1,fifo,66.000000,0.013875,0,0.000000,-4.034799
319,12:37:48,baseline,26.000000,15.300000,0.000000,40.000000,40.278393,512.000000,-1,fifo,31.200000,0.013885,0,0.000000,-4.027839
187,12:37:48,baseline,40.000000,15.400000,0.000000,40.000000,40.222714,256.000000,-1,fifo,48.000000,0.016620,0,0.000000,-4.022271
432,12:37:48,baseline,32.000000,15.400000,0.000000,40.000000,40.178171,4096.000000,-1,fifo,38.400000,0.013877,0,0.000000,-4.017817
188,12:37:48,baseline,59.000000,15.400000,0.000000,40.000000,40.142537,2048.000000,-1,fifo,70.800000,0.013876,0,0.000000,-4.014254
125,12:37:48,baseline,17.000000,15.600000,0.000000,40.000000,40.114030,4096.000000,-1,fifo,20.400000,0.016555,0,0.000000,-4.011403
359,12:37:48,baseline,54.000000,15.700000,0.000000,40.000000,40.091224,512.000000,-1,fifo,64.800000,0.013877,0,0.000000,-4.009122
416,12:37:48,baseline,18.000000,15.700000,0.000000,40.000000,40.072979,2048.000000,-1,fifo,21.600000,0.013870,0,0.000000,-4.007298
496,12:37:48,baseline,28.000000,15.700000,0.000000,40.000000,40.058383,2048.000000,-1,fifo,33.600000,0.015229,0,0.000000,-4.005838
427,12:37:49,baseline,19.000000,15.800000,0.000000,40.000000,40.046707,1024.000000,-1,fifo,22.800000,0.013898,0,0.000000,-4.004671
111,12:37:49,baseline,23.000000,15.800000,0.000000,40.000000,40.037365,1024.000000,-1,fifo,27.600000,0.013874,0,0.000000,-4.003737
39,12:37:49,baseline,10.000000,15.900000,15.400000,47.700000,41.569892,2048.000000,-1,fifo,12.000000,0.014380,0,0.000000,-4.156989
64,12:37:49,baseline,27.000000,15.900000,0.000000,40.000000,41.255914,1024.000000,-1,fifo,32.400000,0.013884,0,0.000000,-4.125591
49,12:37:49,baseline,59.000000,15.900000,0.000000,40.000000,41.004731,1024.000000,-1,fifo,70.800000,0.013868,0,0.000000,-4.100473
148,12:37:49,baseline,54.000000,15.900000,8.300000,44.150000,41.633785,1024.000000,-1,fifo,64.800000,0.014910,0,0.000000,-4.163378
130,12:37:49,baseline,38.000000,16.000000,0.000000,40.000000,41.307028,256.000000,-1,fifo,45.600000,0.013870,0,0.000000,-4.130703
336,12:37:49,baseline,40.000000,16.100000,0.000000,40.000000,41.045622,512.000000,-1,fifo,48.000000,0.014795,0,0.000000,-4.104562
426,12:37:49,baseline,14.000000,16.100000,0.000000,40.000000,40.836498,1024.000000,-1,fifo,16.800000,0.013895,0,0.000000,-4.083650
343,12:37:49,baseline,41.000000,16.200000,0.000000,40.000000,40.669198,256.000000,-1,fifo,49.200000,0.013871,0,0.000000,-4.066920
335,12:37:49,baseline,57.000000,16.300000,0.000000,40.000000,40.535359,2048.000000,-1,fifo,68.400000,0.016805,0,0.000000,-4.053536
193,12:37:49,baseline,40.000000,16.300000,15.400000,47.700000,41.968287,1024.000000,-1,fifo,48.000000,0.013781,0,0.000000,-4.196829
454,12:37:49,baseline,16.000000,16.300000,0.000000,40.000000,41.574630,512.000000,-1,fifo,19.200000,0.014904,0,0.000000,-4.157463
12,12:37:49,baseline,54.000000,16.300000,0.000000,40.000000,41.259704,512.000000,-1,fifo,64.800000,0.013866,0,0.000000,-4.125970
118,12:37:49,baseline,39.000000,16.300000,6.200000,43.100000,41.627763,256.000000,-1,fifo,46.800000,0.013892,0,0.000000,-4.162776
96,12:37:50,baseline,14.000000,16.300000,0.000000,40.000000,41.302210,1024.000000,-1,fifo,16.800000,0.013872,0,0.000000,-4.130221
180,12:37:50,baseline,9.000000,16.400000,0.000000,40.000000,41.041768,512.000000,-1,fifo,10.800000,0.014210,0,0.000000,-4.104177
221,12:37:50,baseline,58.000000,16.400000,0.000000,40.000000,40.833415,512.000000,-1,fifo,69.600000,0.013988,0,0.000000,-4.083341
109,12:37:50,baseline,42.000000,16.400000,0.000000,40.000000,40.666732,4096.000000,-1,fifo,50.400000,0.013867,0,0.000000,-4.066673
440,12:37:50,baseline,46.000000,16.500000,0.000000,40.000000,40.533385,4096.000000,-1,fifo,55.200000,0.013872,0,0.000000,-4.053339
305,12:37:50,baseline,19.000000,16.500000,0.000000,40.000000,40.426708,1024.000000,-1,fifo,22.800000,0.015043,0,0.000000,-4.042671
214,12:37:50,baseline,55.000000,16.500000,0.000000,40.000000,40.341367,256.000000,-1,fifo,66.000000,0.013876,0,0.000000,-4.034137
226,12:37:50,baseline,34.000000,16.500000,0.000000,40.000000,40.273093,4096.000000,-1,fifo,40.800000,0.016519,0,0.000000,-4.027309
114,12:37:50,baseline,5.000000,16.600000,0.000000,40.000000,40.218475,2048.000000,-1,fifo,6.000000,0.013884,0,0.000000,-4.021847
317,12:37:50,baseline,36.000000,16.700000,31.200000,55.600000,43.294780,256.000000,-1,fifo,43.200000,0.013871,0,0.000000,-4.329478
453,12:37:50,baseline,29.000000,16.800000,0.000000,40.000000,42.635824,512.000000,-1,fifo,34.800000,0.014067,0,0.000000,-4.263582
203,12:37:50,baseline,39.000000,16.800000,0.000000,40.000000,42.108659,256.000000,-1,fifo,46.800000,0.013895,0,0.000000,-4.210866
472,12:37:50,baseline,52.000000,16.800000,0.000000,40.000000,41.686927,2048.000000,-1,fifo,62.400000,0.013875,0,0.000000,-4.168693
54,12:37:50,baseline,40.000000,16.800000,0.000000,40.000000,41.349542,256.000000,-1,fifo,48.000000,0.013872,0,0.000000,-4.134954
398,12:37:50,baseline,43.000000,16.800000,0.000000,40.000000,41.079633,256.000000,-1,fifo,51.600000,0.013890,0,0.000000,-4.107963
286,12:37:51,baseline,40.000000,16.900000,0.000000,40.000000,40.863707,2048.000000,-1,fifo,48.000000,0.016419,0,0.000000,-4.086371
466,12:37:51,baseline,41.000000,17.000000,0.000000,40.000000,40.690965,1024.000000,-1,fifo,49.200000,0.013872,0,0.000000,-4.069097
245,12:37:51,baseline,44.000000,17.000000,0.000000,40.000000,40.552772,1024.000000,-1,fifo,52.800000,0.013894,0,0.000000,-4.055277
375,12:37:51,baseline,49.000000,17.000000,0.000000,40.000000,40.442218,1024.000000,-1,fifo,58.800000,0.013878,0,0.000000,-4.044222
355,12:37:51,baseline,42.000000,17.100000,0.000000,40.000000,40.353774,4096.000000,-1,fifo,50.400000,0.016733,0,0.000000,-4.035377
34,12:37:51,baseline,28.000000,17.100000,0.000000,40.000000,40.283019,256.000000,-1,fifo,33.600000,0.015457,0,0.000000,-4.028302
61,12:37:51,baseline,32.000000,17.100000,0.000000,40.000000,40.226416,4096.000000,-1,fifo,38.400000,0.013875,0,0.000000,-4.022642
384,12:37:51,baseline,46.000000,17.200000,0.000000,40.000000,40.181132,4096.000000,-1,fifo,55.200000,0.013897,0,0.000000,-4.018113
66,12:37:51,baseline,28.000000,17.300000,0.000000,40.000000,40.144906,512.000000,-1,fifo,33.600000,0.016678,0,0.000000,-4.014491
461,12:37:51,baseline,22.000000,17.400000,0.000000,40.000000,40.115925,4096.000000,-1,fifo,26.400000,0.013875,0,0.000000,-4.011592
358,12:37:51,baseline,38.000000,17.400000,0.000000,40.000000,40.092740,512.000000,-1,fifo,45.600000,0.013860,0,0.000000,-4.009274
348,12:37:51,baseline,41.000000,17.400000,0.000000,40.000000,40.074192,256.000000,-1,fifo,49.200000,0.014083,0,0.000000,-4.007419
24,12:37:51,baseline,18.000000,17.400000,0.000000,40.000000,40.059353,4096.000000,-1,fifo,21.600000,0.013874,0,0.000000,-4.005935
374,12:37:51,baseline,27.000000,17.500000,0.000000,40.000000,40.047483,512.000000,-1,fifo,32.400000,0.013960,0,0.000000,-4.004748
85,12:37:51,baseline,25.000000,17.500000,0.000000,40.000000,40.037986,256.000000,-1,fifo,30.000000,0.016770,0,0.000000,-4.003799
68,12:37:52,baseline,43.000000,17.500000,0.000000,40.000000,40.030389,512.000000,-1,fifo,51.600000,0.013858,0,0.000000,-4.003039
207,12:37:52,baseline,33.000000,17.600000,0.000000,40.000000,40.024311,512.000000,-1,fifo,39.600000,0.013864,0,0.000000,-4.002431
431,12:37:52,baseline,41.000000,17.700000,0.000000,40.000000,40.019449,4096.000000,-1,fifo,49.200000,0.016771,0,0.000000,-4.001945
356,12:37:52,baseline,46.000000,17.700000,0.000000,40.000000,40.015559,512.000000,-1,fifo,55.200000,0.013885,0,0.000000,-4.001556
452,12:37:52,baseline,7.000000,17.700000,0.000000,40.000000,40.012447,2048.000000,-1,fifo,8.400000,0.013849,0,0.000000,-4.001245
168,12:37:52,baseline,6.000000,17.800000,0.000000,40.000000,40.009958,512.000000,-1,fifo,7.200000,0.014636,0,0.000000,-4.000996
26,12:37:52,baseline,36.000000,17.800000,0.000000,40.000000,40.007966,2048.000000,-1,fifo,43.200000,0.015634,0,0.000000,-4.000797
297,12:37:52,baseline,16.000000,17.900000,0.000000,40.000000,40.006373,1024.000000,-1,fifo,19.200000,0.016512,0,0.000000,-4.000637
87,12:37:52,baseline,35.000000,17.900000,0.000000,40.000000,40.005098,1024.000000,-1,fifo,42.000000,0.013891,0,0.000000,-4.000510
436,12:37:52,baseline,22.000000,18.000000,0.000000,40.000000,40.004079,2048.000000,-1,fifo,26.400000,0.013874,0,0.000000,-4.000408
63,12:37:52,baseline,35.000000,18.000000,0.000000,40.000000,40.003263,256.000000,-1,fifo,42.000000,0.013871,0,0.000000,-4.000326
455,12:37:52,baseline,36.000000,18.000000,0.000000,40.000000,40.002610,2048.000000,-1,fifo,43.200000,0.013888,0,0.000000,-4.000261
136,12:37:52,baseline,58.000000,18.100000,25.000000,52.500000,42.502088,512.000000,-1,fifo,69.600000,0.013871,0,0.000000,-4.250209
498,12:37:52,baseline,35.000000,18.100000,0.000000,40.000000,42.001671,4096.000000,-1,fifo,42.000000,0.016588,0,0.000000,-4.200167
201,12:37:52,baseline,59.000000,18.100000,0.000000,40.000000,41.601337,4096.000000,-1,fifo,70.800000,0.013889,0,0.000000,-4.160134
98,12:37:53,baseline,17.000000,18.200000,0.000000,40.000000,41.281069,1024.000000,-1,fifo,20.400000,0.013890,0,0.000000,-4.128107
78,12:37:53,baseline,30.000000,18.200000,0.000000,40.000000,41.024855,4096.000000,-1,fifo,36.000000,0.015728,0,0.000000,-4.102486
497,12:37:53,baseline,32.000000,18.200000,0.000000,40.000000,40.819884,512.000000,-1,fifo,38.400000,0.013899,0,0.000000,-4.081988
258,12:37:53,baseline,27.000000,18.200000,0.000000,40.000000,40.655907,256.000000,-1,fifo,32.400000,0.013872,0,0.000000,-4.065591
191,12:37:53,baseline,19.000000,18.300000,0.000000,40.000000,40.524726,4096.000000,-1,fifo,22.800000,0.014662,0,0.000000,-4.052473
40,12:37:53,baseline,21.000000,18.300000,0.000000,40.000000,40.419781,4096.000000,-1,fifo,25.200000,0.015161,0,0.000000,-4.041978
143,12:37:53,baseline,21.000000,18.300000,0.000000,40.000000,40.335825,2048.000000,-1,fifo,25.200000,0.013889,0,0.000000,-4.033582
344,12:37:53,baseline,40.000000,18.300000,0.000000,40.000000,40.268660,1024.000000,-1,fifo,48.000000,0.013867,0,0.000000,-4.026866
147,12:37:53,baseline,29.000000,18.300000,0.000000,40.000000,40.214928,1024.000000,-1,fifo,34.800000,0.013889,0,0.000000,-4.021493
263,12:37:53,baseline,20.000000,18.400000,0.000000,40.000000,40.171942,256.000000,-1,fifo,24.000000,0.013874,0,0.000000,-4.017194
393,12:37:53,baseline,29.000000,18.400000,0.000000,40.000000,40.137554,1024.000000,-1,fifo,34.800000,0.013858,0,0.000000,-4.013755
46,12:37:53,baseline,29.000000,18.400000,0.000000,40.000000,40.110043,512.000000,-1,fifo,34.800000,0.013884,0,0.000000,-4.011004
83,12:37:53,baseline,33.000000,18.400000,7.100000,43.550000,40.798034,4096.000000,-1,fifo,39.600000,0.014347,0,0.000000,-4.079803
337,12:37:53,baseline,58.000000,18.500000,0.000000,40.000000,40.638428,1024.000000,-1,fifo,69.600000,0.014087,0,0.000000,-4.063843
450,12:37:53,baseline,9.000000,18.500000,0.000000,40.000000,40.510742,512.000000,-1,fifo,10.800000,0.016975,0,0.000000,-4.051074
123,12:37:54,baseline,54.000000,18.500000,0.000000,40.000000,40.408594,4096.000000,-1,fifo,64.800000,0.013878,0,0.000000,-4.040859
105,12:37:54,baseline,43.000000,18.500000,0.000000,40.000000,40.326875,512.000000,-1,fifo,51.600000,0.013843,0,0.000000,-4.032687
163,12:37:54,baseline,49.000000,18.600000,0.000000,40.000000,40.261500,256.000000,-1,fifo,58.800000,0.014239,0,0.000000,-4.026150
43,12:37:54,baseline,40.000000,18.600000,0.000000,40.000000,40.209200,1024.000000,-1,fifo,48.000000,0.013867,0,0.000000,-4.020920
42,12:37:54,baseline,10.000000,18.600000,0.000000,40.000000,40.167360,1024.000000,-1,fifo,12.000000,0.013864,0,0.000000,-4.016736
218,12:37:54,baseline,12.000000,18.600000,0.000000,40.000000,40.133888,4096.000000,-1,fifo,14.400000,0.014326,0,0.000000,-4.013389
37,12:37:54,baseline,53.000000,18.600000,0.000000,40.000000,40.107110,2048.000000,-1,fifo,63.600000,0.013882,0,0.000000,-4.010711
100,12:37:54,baseline,23.000000,18.600000,0.000000,40.000000,40.085688,2048.000000,-1,fifo,27.600000,0.013861,0,0.000000,-4.008569
7,12:37:54,baseline,20.000000,18.700000,0.000000,40.000000,40.068551,1024.000000,-1,fifo,24.000000,0.013895,0,0.000000,-4.006855
334,12:37:54,baseline,28.000000,18.700000,0.000000,40.000000,40.054841,1024.000000,-1,fifo,33.600000,0.013867,0,0.000000,-4.005484
437,12:37:54,baseline,15.000000,18.700000,0.000000,40.000000,40.043872,2048.000000,-1,fifo,18.000000,0.013967,0,0.000000,-4.004387
399,12:37:54,baseline,9.000000,18.700000,0.000000,40.000000,40.035098,4096.000000,-1,fifo,10.800000,0.014003,0,0.000000,-4.003510
481,12:37:54,baseline,23.000000,18.700000,0.000000,40.000000,40.028078,1024.000000,-1,fifo,27.600000,0.013877,0,0.000000,-4.002808
443,12:37:54,baseline,44.000000,18.700000,0.000000,40.000000,40.022463,1024.000000,-1,fifo,52.800000,0.014183,0,0.000000,-4.002246
165,12:37:54,baseline,34.000000,18.900000,0.000000,40.000000,40.017970,256.000000,-1,fifo,40.800000,0.013891,0,0.000000,-4.001797
237,12:37:55,baseline,50.000000,18.900000,0.000000,40.000000,40.014376,2048.000000,-1,fifo,60.000000,0.013849,0,0.000000,-4.001438
266,12:37:55,baseline,41.000000,18.900000,0.000000,40.000000,40.011501,256.000000,-1,fifo,49.200000,0.013868,0,0.000000,-4.001150
115,12:37:55,baseline,53.000000,19.000000,0.000000,40.000000,40.009201,256.000000,-1,fifo,63.600000,0.014207,0,0.000000,-4.000920
441,12:37:55,baseline,21.000000,19.100000,0.000000,40.000000,40.007361,256.000000,-1,fifo,25.200000,0.013875,0,0.000000,-4.000736
124,12:37:55,baseline,31.000000,19.100000,0.000000,40.000000,40.005888,256.000000,-1,fifo,37.200000,0.013858,0,0.000000,-4.000589
483,12:37:55,baseline,23.000000,19.100000,0.000000,40.000000,40.004711,2048.000000,-1,fifo,27.600000,0.013890,0,0.000000,-4.000471
186,12:37:55,baseline,56.000000,19.100000,0.000000,40.000000,40.003769,4096.000000,-1,fifo,67.200000,0.014910,0,0.000000,-4.000377
238,12:37:55,baseline,55.000000,19.200000,0.000000,40.000000,40.003015,1024.000000,-1,fifo,66.000000,0.013867,0,0.000000,-4.000301
184,12:37:55,baseline,18.000000,19.300000,0.000000,40.000000,40.002412,1024.000000,-1,fifo,21.600000,0.013892,0,0.000000,-4.000241
82,12:37:55,baseline,16.000000,19.400000,0.000000,40.000000,40.001930,1024.000000,-1,fifo,19.200000,0.013872,0,0.000000,-4.000193
225,12:37:55,baseline,27.000000,19.400000,0.000000,40.000000,40.001544,2048.000000,-1,fifo,32.400000,0.013862,0,0.000000,-4.000154
75,12:37:55,baseline,10.000000,19.500000,0.000000,40.000000,40.001235,2048.000000,-1,fifo,12.000000,0.014112,0,0.000000,-4.000123
422,12:37:55,baseline,29.000000,19.500000,0.000000,40.000000,40.000988,4096.000000,-1,fifo,34.800000,0.013873,0,0.000000,-4.000099
363,12:37:55,baseline,13.000000,19.700000,0.000000,40.000000,40.000790,256.000000,-1,fifo,15.600000,0.014099,0,0.000000,-4.000079
486,12:37:55,baseline,8.000000,19.700000,0.000000,40.000000,40.000632,1024.000000,-1,fifo,9.600000,0.013885,0,0.000000,-4.000063
41,12:37:56,baseline,26.000000,19.700000,0.000000,40.000000,40.000506,256.000000,-1,fifo,31.200000,0.013878,0,0.000000,-4.000051
185,12:37:56,baseline,10.000000,19.700000,0.000000,40.000000,40.000405,1024.000000,-1,fifo,12.000000,0.013983,0,0.000000,-4.000040
11,12:37:56,baseline,48.000000,19.800000,0.000000,40.000000,40.000324,1024.000000,-1,fifo,57.600000,0.013891,0,0.000000,-4.000032
392,12:37:56,baseline,36.000000,19.800000,0.000000,40.000000,40.000259,256.000000,-1,fifo,43.200000,0.014219,0,0.000000,-4.000026
400,12:37:56,baseline,54.000000,19.900000,22.200000,51.100000,42.220207,2048.000000,-1,fifo,64.800000,0.014075,0,0.000000,-4.222021
33,12:37:56,baseline,31.000000,19.900000,0.000000,40.000000,41.776166,4096.000000,-1,fifo,37.200000,0.014163,0,0.000000,-4.177617
